time,power,energy_generation_costs,unit,energy_cashflow,simulation
2023-09-29 18:00:00,-0.24136,28.614,-28.614,TernaAgent,retailer_world
2023-09-29 19:00:00,0.2144,23.342,23.447,Retailer,retailer_world
2023-09-29 19:00:00,-0.18274,23.342,-23.447,TernaAgent,retailer_world
2023-09-29 20:00:00,0.20964,33.564,33.564,Retailer,retailer_world
2023-09-29 20:00:00,-0.26205,33.564,-33.564,TernaAgent,retailer_world
2023-09-29 21:00:00,0.19699,28.782,28.782,Retailer,retailer_world
2023-09-29 21:00:00,-0.22472,28.782,-28.782,TernaAgent,retailer_world
2023-09-29 22:00:00,0.1465,23.455,23.455,Retailer,retailer_world
2023-09-29 22:00:00,-0.18313,23.455,-23.455,TernaAgent,retailer_world
2023-09-29 23:00:00,0.14438,19.129,19.129,Retailer,retailer_world
2023-09-29 23:00:00,-0.18047,19.129,-19.129,TernaAgent,retailer_world
2023-09-30 00:00:00,0.13899,18.414,18.414,Retailer,retailer_world
2023-09-30 00:00:00,-0.17374,18.414,-18.414,TernaAgent,retailer_world
2023-09-30 01:00:00,0.13679,18.123,18.123,Retailer,retailer_world
2023-09-30 01:00:00,-0.17099,18.123,-18.123,TernaAgent,retailer_world
2023-09-30 02:00:00,0.12579,16.666,16.666,Retailer,retailer_world
2023-09-30 02:00:00,-0.15724,16.666,-16.666,TernaAgent,retailer_world
2023-09-30 03:00:00,0.11434,15.149,15.149,Retailer,retailer_world
2023-09-30 03:00:00,-0.14293,15.149,-15.149,TernaAgent,retailer_world
2023-09-30 04:00:00,0.10698,14.174,14.174,Retailer,retailer_world
2023-09-30 04:00:00,-0.13373,14.174,-14.174,TernaAgent,retailer_world
2023-09-30 05:00:00,0.10806,14.316,14.316,Retailer,retailer_world
2023-09-30 05:00:00,-0.13507,14.316,-14.316,TernaAgent,retailer_world
2023-09-30 06:00:00,0.23948,31.728,31.728,Retailer,retailer_world
2023-09-30 06:00:00,-0.29935,31.728,-31.728,TernaAgent,retailer_world
2023-09-30 07:00:00,0.27057,43.319,43.319,Retailer,retailer_world
2023-09-30 07:00:00,-0.33821,43.319,-43.319,TernaAgent,retailer_world
2023-09-30 08:00:00,0.24892,27.1,27.1,Retailer,retailer_world
2023-09-30 08:00:00,-0.21158,27.1,-27.1,TernaAgent,retailer_world
2023-09-30 09:00:00,0.22589,36.166,36.166,Retailer,retailer_world
2023-09-30 09:00:00,-0.28236,36.166,-36.166,TernaAgent,retailer_world
2023-09-30 10:00:00,0.197,31.54,31.54,Retailer,retailer_world
2023-09-30 10:00:00,-0.24625,31.54,-31.54,TernaAgent,retailer_world
2023-09-30 11:00:00,0.17711,28.356,28.356,Retailer,retailer_world
2023-09-30 11:00:00,-0.22139,28.356,-28.356,TernaAgent,retailer_world
2023-09-30 12:00:00,0.17484,27.992,27.992,Retailer,retailer_world
2023-09-30 12:00:00,-0.21855,27.992,-27.992,TernaAgent,retailer_world
2023-09-30 13:00:00,0.18058,28.911,28.911,Retailer,retailer_world
2023-09-30 13:00:00,-0.22573,28.911,-28.911,TernaAgent,retailer_world
2023-09-30 14:00:00,0.18514,29.641,29.641,Retailer,retailer_world
2023-09-30 14:00:00,-0.23142,29.641,-29.641,TernaAgent,retailer_world
2023-09-30 15:00:00,0.20242,32.408,32.408,Retailer,retailer_world
2023-09-30 15:00:00,-0.25302,32.408,-32.408,TernaAgent,retailer_world
2023-09-30 16:00:00,0.18399,29.457,29.457,Retailer,retailer_world
2023-09-30 16:00:00,-0.22999,29.457,-29.457,TernaAgent,retailer_world
2023-09-30 17:00:00,0.19807,31.712,31.712,Retailer,retailer_world
2023-09-30 17:00:00,-0.24759,31.712,-31.712,TernaAgent,retailer_world
2023-09-30 18:00:00,0.18254,29.225,29.225,Retailer,retailer_world
2023-09-30 18:00:00,-0.22817,29.225,-29.225,TernaAgent,retailer_world
2023-09-30 19:00:00,0.1956,31.316,31.316,Retailer,retailer_world
2023-09-30 19:00:00,-0.2445,31.316,-31.316,TernaAgent,retailer_world
2023-09-30 20:00:00,0.19804,21.56,21.56,Retailer,retailer_world
2023-09-30 20:00:00,-0.16833,21.56,-21.56,TernaAgent,retailer_world
2023-09-30 21:00:00,0.16422,26.292,26.292,Retailer,retailer_world
2023-09-30 21:00:00,-0.20528,26.292,-26.292,TernaAgent,retailer_world
2023-09-30 22:00:00,0.1124,17.996,17.996,Retailer,retailer_world
2023-09-30 22:00:00,-0.1405,17.996,-17.996,TernaAgent,retailer_world
2023-09-30 23:00:00,0.10299,13.645,13.645,Retailer,retailer_world
2023-09-30 23:00:00,-0.12874,13.645,-13.645,TernaAgent,retailer_world
2023-10-01 00:00:00,0.092299,13.738,13.738,Retailer,retailer_world
2023-10-01 00:00:00,-0.11537,13.738,-13.738,TernaAgent,retailer_world
2023-10-01 01:00:00,0.090199,13.426,13.426,Retailer,retailer_world
2023-10-01 01:00:00,-0.11275,13.426,-13.426,TernaAgent,retailer_world
2023-10-01 02:00:00,0.088091,13.112,13.112,Retailer,retailer_world
2023-10-01 02:00:00,-0.11011,13.112,-13.112,TernaAgent,retailer_world
2023-10-01 03:00:00,0.085059,12.661,12.661,Retailer,retailer_world
2023-10-01 03:00:00,-0.10632,12.661,-12.661,TernaAgent,retailer_world
2023-10-01 04:00:00,0.08165,12.153,12.153,Retailer,retailer_world
2023-10-01 04:00:00,-0.10206,12.153,-12.153,TernaAgent,retailer_world
2023-10-01 05:00:00,0.08309,12.368,12.368,Retailer,retailer_world
2023-10-01 05:00:00,-0.10386,12.368,-12.368,TernaAgent,retailer_world
2023-10-01 06:00:00,0.09943,14.8,14.8,Retailer,retailer_world
2023-10-01 06:00:00,-0.12429,14.8,-14.8,TernaAgent,retailer_world
2023-10-01 07:00:00,0.10637,15.832,15.832,Retailer,retailer_world
2023-10-01 07:00:00,-0.13296,15.832,-15.832,TernaAgent,retailer_world
2023-10-01 08:00:00,0.18574,27.646,27.646,Retailer,retailer_world
2023-10-01 08:00:00,-0.23218,27.646,-27.646,TernaAgent,retailer_world
2023-10-01 09:00:00,0.18493,27.526,27.526,Retailer,retailer_world
2023-10-01 09:00:00,-0.23116,27.526,-27.526,TernaAgent,retailer_world
2023-10-01 10:00:00,0.1806,18.279,18.279,Retailer,retailer_world
2023-10-01 10:00:00,-0.15351,18.279,-18.279,TernaAgent,retailer_world
2023-10-01 11:00:00,0.16405,24.418,24.418,Retailer,retailer_world
2023-10-01 11:00:00,-0.20506,24.418,-24.418,TernaAgent,retailer_world
2023-10-01 12:00:00,0.1513,22.52,22.52,Retailer,retailer_world
2023-10-01 12:00:00,-0.18913,22.52,-22.52,TernaAgent,retailer_world
2023-10-01 13:00:00,0.12797,19.048,19.048,Retailer,retailer_world
2023-10-01 13:00:00,-0.15996,19.048,-19.048,TernaAgent,retailer_world
2023-10-01 14:00:00,0.11109,16.535,16.535,Retailer,retailer_world
2023-10-01 14:00:00,-0.13886,16.535,-16.535,TernaAgent,retailer_world
2023-10-01 15:00:00,0.11006,16.382,16.382,Retailer,retailer_world
2023-10-01 15:00:00,-0.13757,16.382,-16.382,TernaAgent,retailer_world
2023-10-01 16:00:00,0.11983,17.836,17.836,Retailer,retailer_world
2023-10-01 16:00:00,-0.14979,17.836,-17.836,TernaAgent,retailer_world
2023-10-01 17:00:00,0.12899,19.199,19.199,Retailer,retailer_world
2023-10-01 17:00:00,-0.16124,19.199,-19.199,TernaAgent,retailer_world
2023-10-01 18:00:00,0.13252,19.725,19.725,Retailer,retailer_world
2023-10-01 18:00:00,-0.16565,19.725,-19.725,TernaAgent,retailer_world
2023-10-01 19:00:00,0.13798,20.538,20.538,Retailer,retailer_world
2023-10-01 19:00:00,-0.17248,20.538,-20.538,TernaAgent,retailer_world
2023-10-01 20:00:00,0.12563,18.699,18.699,Retailer,retailer_world
2023-10-01 20:00:00,-0.15704,18.699,-18.699,TernaAgent,retailer_world
2023-10-01 21:00:00,0.12181,18.131,18.131,Retailer,retailer_world
2023-10-01 21:00:00,-0.15226,18.131,-18.131,TernaAgent,retailer_world
2023-10-01 22:00:00,0.12112,18.028,18.028,Retailer,retailer_world
2023-10-01 22:00:00,-0.1514,18.028,-18.028,TernaAgent,retailer_world
2023-10-01 23:00:00,0.1128,11.417,11.417,Retailer,retailer_world
2023-10-01 23:00:00,-0.09588,11.417,-11.417,TernaAgent,retailer_world
2023-10-02 00:00:00,0.10332,15.379,15.379,Retailer,retailer_world
2023-10-02 00:00:00,-0.12915,15.379,-15.379,TernaAgent,retailer_world
2023-10-02 01:00:00,0.090909,13.177,13.177,Retailer,retailer_world
2023-10-02 01:00:00,-0.11066,13.177,-13.177,TernaAgent,retailer_world
2023-10-02 02:00:00,0.08469,11.022,11.022,Retailer,retailer_world
2023-10-02 02:00:00,-0.092563,11.022,-11.022,TernaAgent,retailer_world
2023-10-02 03:00:00,0.078619,11.702,11.702,Retailer,retailer_world
2023-10-02 03:00:00,-0.098274,11.702,-11.702,TernaAgent,retailer_world
2023-10-02 04:00:00,0.07882,11.732,11.732,Retailer,retailer_world
2023-10-02 04:00:00,-0.098525,11.732,-11.732,TernaAgent,retailer_world
2023-10-02 05:00:00,0.07827,11.65,11.65,Retailer,retailer_world
2023-10-02 05:00:00,-0.097837,11.65,-11.65,TernaAgent,retailer_world
2023-10-02 06:00:00,0.086901,12.935,12.935,Retailer,retailer_world
2023-10-02 06:00:00,-0.10863,12.935,-12.935,TernaAgent,retailer_world
2023-10-02 07:00:00,0.08457,15.712,15.712,Retailer,retailer_world
2023-10-02 07:00:00,-0.10571,15.712,-15.712,TernaAgent,retailer_world
2023-10-02 08:00:00,0.08218,14.85,14.85,Retailer,retailer_world
2023-10-02 08:00:00,-0.10272,14.85,-14.85,TernaAgent,retailer_world
2023-10-02 09:00:00,0.086869,10.674,10.674,Retailer,retailer_world
2023-10-02 09:00:00,-0.073839,10.674,-10.674,TernaAgent,retailer_world
2023-10-02 10:00:00,0.08268,14.94,14.94,Retailer,retailer_world
2023-10-02 10:00:00,-0.10335,14.94,-14.94,TernaAgent,retailer_world
2023-10-02 11:00:00,0.07808,14.109,14.109,Retailer,retailer_world
2023-10-02 11:00:00,-0.0976,14.109,-14.109,TernaAgent,retailer_world
2023-10-02 12:00:00,0.07479,13.514,13.514,Retailer,retailer_world
2023-10-02 12:00:00,-0.093488,13.514,-13.514,TernaAgent,retailer_world
2023-10-02 13:00:00,0.07224,13.053,13.053,Retailer,retailer_world
2023-10-02 13:00:00,-0.0903,13.053,-13.053,TernaAgent,retailer_world
2023-10-02 14:00:00,0.07223,13.052,13.052,Retailer,retailer_world
2023-10-02 14:00:00,-0.090287,13.052,-13.052,TernaAgent,retailer_world
2023-10-02 15:00:00,0.0758,13.697,13.697,Retailer,retailer_world
2023-10-02 15:00:00,-0.09475,13.697,-13.697,TernaAgent,retailer_world
2023-10-02 16:00:00,0.0761,13.751,13.751,Retailer,retailer_world
2023-10-02 16:00:00,-0.095125,13.751,-13.751,TernaAgent,retailer_world
2023-10-02 17:00:00,0.07713,13.937,13.937,Retailer,retailer_world
2023-10-02 17:00:00,-0.096413,13.937,-13.937,TernaAgent,retailer_world
2023-10-02 18:00:00,0.08046,14.539,14.539,Retailer,retailer_world
2023-10-02 18:00:00,-0.10057,14.539,-14.539,TernaAgent,retailer_world
2023-10-02 19:00:00,0.08429,15.66,15.66,Retailer,retailer_world
2023-10-02 19:00:00,-0.10536,15.66,-15.66,TernaAgent,retailer_world
2023-10-02 20:00:00,0.07976,14.818,14.818,Retailer,retailer_world
2023-10-02 20:00:00,-0.0997,14.818,-14.818,TernaAgent,retailer_world
2023-10-02 21:00:00,0.07564,14.053,14.053,Retailer,retailer_world
2023-10-02 21:00:00,-0.09455,14.053,-14.053,TernaAgent,retailer_world
2023-10-02 22:00:00,0.07849,14.583,14.583,Retailer,retailer_world
2023-10-02 22:00:00,-0.098113,14.583,-14.583,TernaAgent,retailer_world
2023-10-02 23:00:00,0.07667,11.412,11.412,Retailer,retailer_world
2023-10-02 23:00:00,-0.095838,11.412,-11.412,TernaAgent,retailer_world
2023-10-03 00:00:00,0.07552,11.241,11.241,Retailer,retailer_world
2023-10-03 00:00:00,-0.0944,11.241,-11.241,TernaAgent,retailer_world
2023-10-03 01:00:00,0.072569,9.1541,9.1541,Retailer,retailer_world
2023-10-03 01:00:00,-0.076876,9.1541,-9.1541,TernaAgent,retailer_world
2023-10-03 02:00:00,0.071,10.568,10.568,Retailer,retailer_world
2023-10-03 02:00:00,-0.08875,10.568,-10.568,TernaAgent,retailer_world
2023-10-03 03:00:00,0.0719,7.2773,7.2773,Retailer,retailer_world
2023-10-03 03:00:00,-0.061115,7.2773,-7.2773,TernaAgent,retailer_world
2023-10-03 04:00:00,0.07158,10.654,10.654,Retailer,retailer_world
2023-10-03 04:00:00,-0.089475,10.654,-10.654,TernaAgent,retailer_world
2023-10-03 05:00:00,0.07524,11.199,11.199,Retailer,retailer_world
2023-10-03 05:00:00,-0.09405,11.199,-11.199,TernaAgent,retailer_world
2023-10-03 06:00:00,0.10724,10.854,10.854,Retailer,retailer_world
2023-10-03 06:00:00,-0.091155,10.854,-10.854,TernaAgent,retailer_world
2023-10-03 07:00:00,0.18516,34.4,34.4,Retailer,retailer_world
2023-10-03 07:00:00,-0.23145,34.4,-34.4,TernaAgent,retailer_world
2023-10-03 08:00:00,0.25695,46.43,46.43,Retailer,retailer_world
2023-10-03 08:00:00,-0.32119,46.43,-46.43,TernaAgent,retailer_world
2023-10-03 09:00:00,0.24,29.489,29.489,Retailer,retailer_world
2023-10-03 09:00:00,-0.204,29.489,-29.489,TernaAgent,retailer_world
2023-10-03 10:00:00,0.22652,27.833,27.891,Retailer,retailer_world
2023-10-03 10:00:00,-0.19309,27.833,-27.891,TernaAgent,retailer_world
2023-10-03 11:00:00,0.23331,42.158,42.158,Retailer,retailer_world
2023-10-03 11:00:00,-0.29164,42.158,-42.158,TernaAgent,retailer_world
2023-10-03 12:00:00,0.19973,36.09,36.09,Retailer,retailer_world
2023-10-03 12:00:00,-0.24966,36.09,-36.09,TernaAgent,retailer_world
2023-10-03 13:00:00,0.19854,35.875,35.875,Retailer,retailer_world
2023-10-03 13:00:00,-0.24817,35.875,-35.875,TernaAgent,retailer_world
2023-10-03 14:00:00,0.18031,29.773,29.773,Retailer,retailer_world
2023-10-03 14:00:00,-0.20596,29.773,-29.773,TernaAgent,retailer_world
2023-10-03 15:00:00,0.1958,35.38,35.38,Retailer,retailer_world
2023-10-03 15:00:00,-0.24475,35.38,-35.38,TernaAgent,retailer_world
2023-10-03 16:00:00,0.19148,34.599,34.599,Retailer,retailer_world
2023-10-03 16:00:00,-0.23935,34.599,-34.599,TernaAgent,retailer_world
2023-10-03 17:00:00,0.22714,27.909,27.926,Retailer,retailer_world
2023-10-03 17:00:00,-0.19341,27.909,-27.926,TernaAgent,retailer_world
2023-10-03 18:00:00,0.181,22.24,22.24,Retailer,retailer_world
2023-10-03 18:00:00,-0.15385,22.24,-22.24,TernaAgent,retailer_world
2023-10-03 19:00:00,0.20249,37.62,37.62,Retailer,retailer_world
2023-10-03 19:00:00,-0.25311,37.62,-37.62,TernaAgent,retailer_world
2023-10-03 20:00:00,0.20135,25.438,25.463,Retailer,retailer_world
2023-10-03 20:00:00,-0.1713,25.438,-25.463,TernaAgent,retailer_world
2023-10-03 21:00:00,0.15643,29.063,29.063,Retailer,retailer_world
2023-10-03 21:00:00,-0.19554,29.063,-29.063,TernaAgent,retailer_world
2023-10-03 22:00:00,0.13252,24.621,24.621,Retailer,retailer_world
2023-10-03 22:00:00,-0.16565,24.621,-24.621,TernaAgent,retailer_world
2023-10-03 23:00:00,0.10869,16.178,16.178,Retailer,retailer_world
2023-10-03 23:00:00,-0.13586,16.178,-16.178,TernaAgent,retailer_world
2023-10-04 00:00:00,0.09979,14.853,14.853,Retailer,retailer_world
2023-10-04 00:00:00,-0.12474,14.853,-14.853,TernaAgent,retailer_world
2023-10-04 01:00:00,0.09064,13.491,13.491,Retailer,retailer_world
2023-10-04 01:00:00,-0.1133,13.491,-13.491,TernaAgent,retailer_world
2023-10-04 02:00:00,0.08613,12.82,12.82,Retailer,retailer_world
2023-10-04 02:00:00,-0.10766,12.82,-12.82,TernaAgent,retailer_world
2023-10-04 03:00:00,0.07979,8.0759,8.0759,Retailer,retailer_world
2023-10-04 03:00:00,-0.067822,8.0759,-8.0759,TernaAgent,retailer_world
2023-10-04 04:00:00,0.08508,12.664,12.664,Retailer,retailer_world
2023-10-04 04:00:00,-0.10635,12.664,-12.664,TernaAgent,retailer_world
2023-10-04 05:00:00,0.084629,12.597,12.597,Retailer,retailer_world
2023-10-04 05:00:00,-0.10579,12.597,-12.597,TernaAgent,retailer_world
2023-10-04 06:00:00,0.13447,20.015,20.015,Retailer,retailer_world
2023-10-04 06:00:00,-0.16809,20.015,-20.015,TernaAgent,retailer_world
2023-10-04 07:00:00,0.19555,36.331,36.331,Retailer,retailer_world
2023-10-04 07:00:00,-0.24444,36.331,-36.331,TernaAgent,retailer_world
2023-10-04 08:00:00,0.23681,42.79,42.79,Retailer,retailer_world
2023-10-04 08:00:00,-0.29601,42.79,-42.79,TernaAgent,retailer_world
2023-10-04 09:00:00,0.23895,43.177,43.177,Retailer,retailer_world
2023-10-04 09:00:00,-0.29869,43.177,-43.177,TernaAgent,retailer_world
2023-10-04 10:00:00,0.1851,33.446,33.446,Retailer,retailer_world
2023-10-04 10:00:00,-0.23137,33.446,-33.446,TernaAgent,retailer_world
2023-10-04 11:00:00,0.19992,31.305,31.305,Retailer,retailer_world
2023-10-04 11:00:00,-0.21656,31.305,-31.305,TernaAgent,retailer_world
2023-10-04 12:00:00,0.18684,33.761,33.761,Retailer,retailer_world
2023-10-04 12:00:00,-0.23355,33.761,-33.761,TernaAgent,retailer_world
2023-10-04 13:00:00,0.18569,33.553,33.553,Retailer,retailer_world
2023-10-04 13:00:00,-0.23211,33.553,-33.553,TernaAgent,retailer_world
2023-10-04 14:00:00,0.15207,18.685,18.685,Retailer,retailer_world
2023-10-04 14:00:00,-0.12926,18.685,-18.685,TernaAgent,retailer_world
2023-10-04 15:00:00,0.16306,29.464,29.464,Retailer,retailer_world
2023-10-04 15:00:00,-0.20383,29.464,-29.464,TernaAgent,retailer_world
2023-10-04 16:00:00,0.19348,23.773,23.828,Retailer,retailer_world
2023-10-04 16:00:00,-0.16499,23.773,-23.828,TernaAgent,retailer_world
2023-10-04 17:00:00,0.22651,40.929,40.929,Retailer,retailer_world
2023-10-04 17:00:00,-0.28314,40.929,-40.929,TernaAgent,retailer_world
2023-10-04 18:00:00,0.22048,27.091,27.11,Retailer,retailer_world
2023-10-04 18:00:00,-0.18751,27.091,-27.11,TernaAgent,retailer_world
2023-10-04 19:00:00,0.19988,37.135,37.135,Retailer,retailer_world
2023-10-04 19:00:00,-0.24985,37.135,-37.135,TernaAgent,retailer_world
2023-10-04 20:00:00,0.19765,24.97,24.97,Retailer,retailer_world
2023-10-04 20:00:00,-0.168,24.97,-24.97,TernaAgent,retailer_world
2023-10-04 21:00:00,0.18315,23.138,23.175,Retailer,retailer_world
2023-10-04 21:00:00,-0.15598,23.138,-23.175,TernaAgent,retailer_world
2023-10-04 22:00:00,0.13019,24.188,24.188,Retailer,retailer_world
2023-10-04 22:00:00,-0.16274,24.188,-24.188,TernaAgent,retailer_world
2023-10-04 23:00:00,0.11308,16.831,16.831,Retailer,retailer_world
2023-10-04 23:00:00,-0.14135,16.831,-16.831,TernaAgent,retailer_world
2023-10-05 00:00:00,0.10348,15.402,15.402,Retailer,retailer_world
2023-10-05 00:00:00,-0.12935,15.402,-15.402,TernaAgent,retailer_world
2023-10-05 01:00:00,0.09773,14.547,14.547,Retailer,retailer_world
2023-10-05 01:00:00,-0.12216,14.547,-14.547,TernaAgent,retailer_world
2023-10-05 02:00:00,0.09099,9.51,9.51,Retailer,retailer_world
2023-10-05 02:00:00,-0.079865,9.51,-9.51,TernaAgent,retailer_world
2023-10-05 03:00:00,0.08722,10.986,10.986,Retailer,retailer_world
2023-10-05 03:00:00,-0.092261,10.986,-10.986,TernaAgent,retailer_world
2023-10-05 04:00:00,0.08838,11.619,11.619,Retailer,retailer_world
2023-10-05 04:00:00,-0.097575,11.619,-11.619,TernaAgent,retailer_world
2023-10-05 05:00:00,0.09078,13.512,13.512,Retailer,retailer_world
2023-10-05 05:00:00,-0.11348,13.512,-13.512,TernaAgent,retailer_world
2023-10-05 06:00:00,0.18781,27.955,27.955,Retailer,retailer_world
2023-10-05 06:00:00,-0.23476,27.955,-27.955,TernaAgent,retailer_world
2023-10-05 07:00:00,0.23244,43.184,43.184,Retailer,retailer_world
2023-10-05 07:00:00,-0.29055,43.184,-43.184,TernaAgent,retailer_world
2023-10-05 08:00:00,0.26034,47.042,47.042,Retailer,retailer_world
2023-10-05 08:00:00,-0.32542,47.042,-47.042,TernaAgent,retailer_world
2023-10-05 09:00:00,0.24123,43.589,43.589,Retailer,retailer_world
2023-10-05 09:00:00,-0.30154,43.589,-43.589,TernaAgent,retailer_world
2023-10-05 10:00:00,0.18409,22.62,22.62,Retailer,retailer_world
2023-10-05 10:00:00,-0.15648,22.62,-22.62,TernaAgent,retailer_world
2023-10-05 11:00:00,0.19058,34.437,34.437,Retailer,retailer_world
2023-10-05 11:00:00,-0.23823,34.437,-34.437,TernaAgent,retailer_world
2023-10-05 12:00:00,0.15625,28.234,28.234,Retailer,retailer_world
2023-10-05 12:00:00,-0.19531,28.234,-28.234,TernaAgent,retailer_world
2023-10-05 13:00:00,0.16443,20.204,20.269,Retailer,retailer_world
2023-10-05 13:00:00,-0.1405,20.204,-20.269,TernaAgent,retailer_world
2023-10-05 14:00:00,0.18073,32.657,32.657,Retailer,retailer_world
2023-10-05 14:00:00,-0.22591,32.657,-32.657,TernaAgent,retailer_world
2023-10-05 15:00:00,0.18836,34.036,34.036,Retailer,retailer_world
2023-10-05 15:00:00,-0.23545,34.036,-34.036,TernaAgent,retailer_world
2023-10-05 16:00:00,0.22878,41.339,41.339,Retailer,retailer_world
2023-10-05 16:00:00,-0.28598,41.339,-41.339,TernaAgent,retailer_world
2023-10-05 17:00:00,0.23705,37.132,37.132,Retailer,retailer_world
2023-10-05 17:00:00,-0.25687,37.132,-37.132,TernaAgent,retailer_world
2023-10-05 18:00:00,0.22655,40.936,40.936,Retailer,retailer_world
2023-10-05 18:00:00,-0.28319,40.936,-40.936,TernaAgent,retailer_world
2023-10-05 19:00:00,0.21974,40.825,40.825,Retailer,retailer_world
2023-10-05 19:00:00,-0.27467,40.825,-40.825,TernaAgent,retailer_world
2023-10-05 20:00:00,0.21073,39.151,39.151,Retailer,retailer_world
2023-10-05 20:00:00,-0.26341,39.151,-39.151,TernaAgent,retailer_world
2023-10-05 21:00:00,0.18882,35.081,35.081,Retailer,retailer_world
2023-10-05 21:00:00,-0.23602,35.081,-35.081,TernaAgent,retailer_world
2023-10-05 22:00:00,0.12978,24.112,24.112,Retailer,retailer_world
2023-10-05 22:00:00,-0.16223,24.112,-24.112,TernaAgent,retailer_world
2023-10-05 23:00:00,0.11234,16.721,16.721,Retailer,retailer_world
2023-10-05 23:00:00,-0.14043,16.721,-16.721,TernaAgent,retailer_world
2023-10-06 00:00:00,0.097268,14.478,14.478,Retailer,retailer_world
2023-10-06 00:00:00,-0.12159,14.478,-14.478,TernaAgent,retailer_world
2023-10-06 01:00:00,0.09073,9.1832,9.1832,Retailer,retailer_world
2023-10-06 01:00:00,-0.077121,9.1832,-9.1832,TernaAgent,retailer_world
2023-10-06 02:00:00,0.083561,12.438,12.438,Retailer,retailer_world
2023-10-06 02:00:00,-0.10445,12.438,-12.438,TernaAgent,retailer_world
2023-10-06 03:00:00,0.0815,12.131,12.131,Retailer,retailer_world
2023-10-06 03:00:00,-0.10188,12.131,-12.131,TernaAgent,retailer_world
2023-10-06 04:00:00,0.08934,13.298,13.298,Retailer,retailer_world
2023-10-06 04:00:00,-0.11168,13.298,-13.298,TernaAgent,retailer_world
2023-10-06 05:00:00,0.09315,13.865,13.865,Retailer,retailer_world
2023-10-06 05:00:00,-0.11644,13.865,-13.865,TernaAgent,retailer_world
2023-10-06 06:00:00,0.16905,25.162,25.162,Retailer,retailer_world
2023-10-06 06:00:00,-0.21131,25.162,-25.162,TernaAgent,retailer_world
2023-10-06 07:00:00,0.2083,38.699,38.699,Retailer,retailer_world
2023-10-06 07:00:00,-0.26037,38.699,-38.699,TernaAgent,retailer_world
2023-10-06 08:00:00,0.23265,42.039,42.039,Retailer,retailer_world
2023-10-06 08:00:00,-0.29081,42.039,-42.039,TernaAgent,retailer_world
2023-10-06 09:00:00,0.18338,33.136,33.136,Retailer,retailer_world
2023-10-06 09:00:00,-0.22923,33.136,-33.136,TernaAgent,retailer_world
2023-10-06 10:00:00,0.20062,24.65,24.734,Retailer,retailer_world
2023-10-06 10:00:00,-0.17121,24.65,-24.734,TernaAgent,retailer_world
2023-10-06 11:00:00,0.18285,33.04,33.04,Retailer,retailer_world
2023-10-06 11:00:00,-0.22856,33.04,-33.04,TernaAgent,retailer_world
2023-10-06 12:00:00,0.15361,27.756,27.756,Retailer,retailer_world
2023-10-06 12:00:00,-0.19201,27.756,-27.756,TernaAgent,retailer_world
2023-10-06 13:00:00,0.15243,18.729,18.757,Retailer,retailer_world
2023-10-06 13:00:00,-0.12984,18.729,-18.757,TernaAgent,retailer_world
2023-10-06 14:00:00,0.1665,30.086,30.086,Retailer,retailer_world
2023-10-06 14:00:00,-0.20813,30.086,-30.086,TernaAgent,retailer_world
2023-10-06 15:00:00,0.17299,31.259,31.259,Retailer,retailer_world
2023-10-06 15:00:00,-0.21624,31.259,-31.259,TernaAgent,retailer_world
2023-10-06 16:00:00,0.18752,33.884,33.884,Retailer,retailer_world
2023-10-06 16:00:00,-0.2344,33.884,-33.884,TernaAgent,retailer_world
2023-10-06 17:00:00,0.20055,36.238,36.238,Retailer,retailer_world
2023-10-06 17:00:00,-0.25069,36.238,-36.238,TernaAgent,retailer_world
2023-10-06 18:00:00,0.18441,33.322,33.322,Retailer,retailer_world
2023-10-06 18:00:00,-0.23051,33.322,-33.322,TernaAgent,retailer_world
2023-10-06 19:00:00,0.20817,26.299,26.358,Retailer,retailer_world
2023-10-06 19:00:00,-0.17727,26.299,-26.358,TernaAgent,retailer_world
2023-10-06 20:00:00,0.21848,40.591,40.591,Retailer,retailer_world
2023-10-06 20:00:00,-0.2731,40.591,-40.591,TernaAgent,retailer_world
2023-10-06 21:00:00,0.20351,37.81,37.81,Retailer,retailer_world
2023-10-06 21:00:00,-0.25439,37.81,-37.81,TernaAgent,retailer_world
2023-10-06 22:00:00,0.13586,25.241,25.241,Retailer,retailer_world
2023-10-06 22:00:00,-0.16982,25.241,-25.241,TernaAgent,retailer_world
2023-10-06 23:00:00,0.12565,12.718,12.741,Retailer,retailer_world
2023-10-06 23:00:00,-0.10701,12.718,-12.741,TernaAgent,retailer_world
2023-10-07 00:00:00,0.10311,15.347,15.347,Retailer,retailer_world
2023-10-07 00:00:00,-0.12889,15.347,-15.347,TernaAgent,retailer_world
2023-10-07 01:00:00,0.08886,13.226,13.226,Retailer,retailer_world
2023-10-07 01:00:00,-0.11108,13.226,-13.226,TernaAgent,retailer_world
2023-10-07 02:00:00,0.080911,12.043,12.043,Retailer,retailer_world
2023-10-07 02:00:00,-0.10114,12.043,-12.043,TernaAgent,retailer_world
2023-10-07 03:00:00,0.07791,11.596,11.596,Retailer,retailer_world
2023-10-07 03:00:00,-0.097387,11.596,-11.596,TernaAgent,retailer_world
2023-10-07 04:00:00,0.07575,11.275,11.275,Retailer,retailer_world
2023-10-07 04:00:00,-0.094687,11.275,-11.275,TernaAgent,retailer_world
2023-10-07 05:00:00,0.08433,12.552,12.552,Retailer,retailer_world
